Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value
2022,188999.0,"Hay, Other, Unspecified",998,Sum of Others,5300.0,,,,,1609000.0
2022,188999.0,"Hay, Other, Unspecified",999,State Total,125554.0,4.9,502477.0,253.34,Tons,160446200.0
2022,188899.0,"Hay, Sudan",25,Imperial,49200.0,4.72,232000.0,272.07,Tons,63121000.0
2022,188899.0,"Hay, Sudan",47,Merced,13200.0,3.55,46900.0,328.85,Tons,15423000.0
2022,188899.0,"Hay, Sudan",65,Riverside,2740.0,5.0,13700.0,200.0,Tons,2740000.0
2022,188899.0,"Hay, Sudan",67,Sacramento,1300.0,4.72,6130.0,210.44,Tons,1290000.0
2022,188899.0,"Hay, Sudan",71,San Bernardino,403.0,6.13,2470.0,136.03,Tons,336000.0
2022,188899.0,"Hay, Sudan",95,Solano,4070.0,4.05,16500.0,263.58,Tons,4349000.0
2022,188899.0,"Hay, Sudan",107,Tulare,4620.0,4.39,20300.0,416.01,Tons,8445000.0
2022,188899.0,"Hay, Sudan",998,Sum of Others,4610.0,,,,,3795000.0
2022,188899.0,"Hay, Sudan",999,State Total,80143.0,4.47,338000.0,283.15,Tons,99499000.0
2022,188799.0,"Hay, Wild",49,Modoc,1680.0,6.01,10100.0,419.21,Tons,4234000.0
2022,188799.0,"Hay, Wild",81,San Mateo,165.0,1.57,259.0,111.97,Tons,29000.0
2022,188799.0,"Hay, Wild",97,Sonoma,241.0,1.85,447.0,99.55,Tons,44500.0
2022,188799.0,"Hay, Wild",999,State Total,2086.0,5.18,10806.0,398.62,Tons,4307500.0
2022,121799.0,"Hemp, Unspecified",65,Riverside,40.0,,,,,2000000.0
2022,121799.0,"Hemp, Unspecified",69,San Benito,48.0,,,,,890000.0
2022,121799.0,"Hemp, Unspecified",97,Sonoma,5.0,,,,,1800000.0
2022,121799.0,"Hemp, Unspecified",111,Ventura,12.0,,,,,1285000.0
2022,121799.0,"Hemp, Unspecified",998,Sum of Others,403.0,,,,,1969000.0
2022,121799.0,"Hemp, Unspecified",999,State Total,508.0,,,,,7944000.0
2022,398599.0,Spices And Herbs,65,Riverside,1080.0,7.28,7860.0,525.06,Tons,4127000.0
2022,398599.0,Spices And Herbs,71,San Bernardino,39.0,3.44,134.0,11164.18,Tons,1496000.0
2022,398599.0,Spices And Herbs,73,San Diego,162.0,9.88,1600.0,7810.0,Tons,12496000.0
2022,398599.0,Spices And Herbs,998,Sum of Others,228.0,,,,,1159000.0
2022,398599.0,Spices And Herbs,999,State Total,1509.0,7.49,9594.0,1888.58,Tons,19278000.0
2022,429999.0,"Hogs & Pigs, Unspecified",5,Amador,,,,,,23500.0
2022,429999.0,"Hogs & Pigs, Unspecified",19,Fresno,,,,,,8454000.0
2022,429999.0,"Hogs & Pigs, Unspecified",21,Glenn,,,,,,92000.0
2022,429999.0,"Hogs & Pigs, Unspecified",29,Kern,,,,,,146000.0
2022,429999.0,"Hogs & Pigs, Unspecified",45,Mendocino,,,,,,81300.0
2022,429999.0,"Hogs & Pigs, Unspecified",53,Monterey,,,,,,261000.0
2022,429999.0,"Hogs & Pigs, Unspecified",73,San Diego,,,,,,232000.0
2022,429999.0,"Hogs & Pigs, Unspecified",89,Shasta,,,,,,167000.0
2022,429999.0,"Hogs & Pigs, Unspecified",97,Sonoma,,,,,,472000.0
2022,429999.0,"Hogs & Pigs, Unspecified",99,Stanislaus,,,,,,3797000.0
2022,429999.0,"Hogs & Pigs, Unspecified",109,Tuolumne,,,,,,15900.0
2022,429999.0,"Hogs & Pigs, Unspecified",998,Sum of Others,,,,,,452000.0
2022,429999.0,"Hogs & Pigs, Unspecified",999,State Total,,,,,,14193700.0
2022,393999.0,Horseradish,49,Modoc,1080.0,2.5,2700.0,500.0,Tons,1350000.0
2022,393999.0,Horseradish,93,Siskiyou,170.0,0.12,21.0,10619.05,Tons,223000.0
2022,393999.0,Horseradish,999,State Total,1250.0,2.18,2721.0,578.1,Tons,1573000.0
2022,,"Horticulture, All",1,Alameda,116.0,,,,,5768000.0
2022,,"Horticulture, All",5,Amador,,,,,,209000.0
2022,,"Horticulture, All",7,Butte,275.0,,,,,18012000.0
2022,,"Horticulture, All",9,Calaveras,,,,,,438000.0
2022,,"Horticulture, All",13,Contra Costa,16.0,,,,,10472000.0
2022,,"Horticulture, All",17,El Dorado,48.0,,,,,2426000.0
2022,,"Horticulture, All",19,Fresno,,,,,,50213000.0
2022,,"Horticulture, All",21,Glenn,,,,,,2453000.0
2022,,"Horticulture, All",23,Humboldt,200.0,,,,,57610000.0
2022,,"Horticulture, All",25,Imperial,,,,,,6233000.0
2022,,"Horticulture, All",27,Inyo,221.0,,,,,4434000.0
2022,,"Horticulture, All",29,Kern,2180.0,,,,,141298000.0
2022,,"Horticulture, All",33,Lake,16.0,,,,,624000.0
2022,,"Horticulture, All",39,Madera,230.0,,,,,20330000.0
2022,,"Horticulture, All",41,Marin,6.0,,,,,270000.0
2022,,"Horticulture, All",43,Mariposa,,,,,,73600.0
2022,,"Horticulture, All",45,Mendocino,19.0,,,,,1821000.0
2022,,"Horticulture, All",49,Modoc,,,,,,168000.0
2022,,"Horticulture, All",51,Mono,1.0,,,,,22100.0
2022,,"Horticulture, All",53,Monterey,693.0,,,,,124314000.0
2022,,"Horticulture, All",55,Napa,,,,,,121000.0
2022,,"Horticulture, All",57,Nevada,16.0,,,,,689000.0
2022,,"Horticulture, All",59,Orange,469.0,,,,,42989000.0
2022,,"Horticulture, All",61,Placer,,,,,,9350000.0
2022,,"Horticulture, All",63,Plumas,3.0,,,,,37000.0
2022,,"Horticulture, All",65,Riverside,6430.0,,,,,318632000.0
2022,,"Horticulture, All",67,Sacramento,241.0,,,,,22802000.0
2022,,"Horticulture, All",69,San Benito,85.0,,,,,4252000.0
2022,,"Horticulture, All",71,San Bernardino,910.0,,,,,43396000.0
2022,,"Horticulture, All",73,San Diego,11300.0,,,,,1219074000.0
2022,,"Horticulture, All",77,San Joaquin,,,,,,141197000.0
2022,,"Horticulture, All",79,San Luis Obispo,277.0,,,,,98041000.0
2022,,"Horticulture, All",81,San Mateo,492.0,,,,,55103000.0
2022,,"Horticulture, All",83,Santa Barbara,917.0,,,,,131021000.0
2022,,"Horticulture, All",85,Santa Clara,1090.0,,,,,114993000.0
2022,,"Horticulture, All",87,Santa Cruz,817.0,,,,,127962000.0
2022,,"Horticulture, All",89,Shasta,,,,,,5269000.0
2022,,"Horticulture, All",93,Siskiyou,2460.0,,,,,158208000.0
2022,,"Horticulture, All",95,Solano,1340.0,,,,,43698000.0
2022,,"Horticulture, All",97,Sonoma,,,,,,68975000.0
2022,,"Horticulture, All",99,Stanislaus,1990.0,,,,,242995000.0
2022,,"Horticulture, All",101,Sutter,350.0,,,,,27892000.0
2022,,"Horticulture, All",103,Tehama,,,,,,14748000.0
2022,,"Horticulture, All",107,Tulare,,,,,,114650000.0
2022,,"Horticulture, All",109,Tuolumne,,,,,,102000.0
2022,,"Horticulture, All",111,Ventura,3690.0,,,,,224989000.0
2022,,"Horticulture, All",113,Yolo,405.0,,,,,23169000.0
2022,,"Horticulture, All",115,Yuba,71.0,,,,,5586000.0
2022,,"Horticulture, All",998,Sum of Others,3550.0,,,,,238140000.0
2022,,"Horticulture, All",999,State Total,40924.0,,,,,3945268700.0
2022,864999.0,"Flowers, Bedding Plants",63,Plumas,3.0,,,,,37000.0
2022,864999.0,"Flowers, Bedding Plants",71,San Bernardino,4.0,,,,,250000.0
2022,864999.0,"Flowers, Bedding Plants",77,San Joaquin,,,,,,938000.0
2022,864999.0,"Flowers, Bedding Plants",81,San Mateo,8.0,,,,,6634000.0
2022,864999.0,"Flowers, Bedding Plants",85,Santa Clara,106.0,,,,,26006000.0
2022,864999.0,"Flowers, Bedding Plants",97,Sonoma,,,,,,7378000.0
2022,864999.0,"Flowers, Bedding Plants",998,Sum of Others,18.0,,,,,5273000.0
2022,864999.0,"Flowers, Bedding Plants",999,State Total,139.0,,,,,46516000.0
2022,825379.0,"Nursery Plants, Strawberry",93,Siskiyou,2460.0,,,,,142806000.0
2022,825379.0,"Nursery Plants, Strawberry",998,Sum of Others,702.0,,,,,17153000.0
2022,825379.0,"Nursery Plants, Strawberry",999,State Total,3162.0,,,,,159959000.0
2022,834999.0,"Nursery Plants, Vegetable Bedding",53,Monterey,234.0,,,,,51585000.0
2022,834999.0,"Nursery Plants, Vegetable Bedding",71,San Bernardino,1.0,,,,,79600.0
2022,834999.0,"Nursery Plants, Vegetable Bedding",77,San Joaquin,,,,,,9572000.0
2022,834999.0,"Nursery Plants, Vegetable Bedding",79,San Luis Obispo,64.0,,,,,35372000.0
2022,834999.0,"Nursery Plants, Vegetable Bedding",111,Ventura,143.0,,,,,12424000.0
2022,834999.0,"Nursery Plants, Vegetable Bedding",115,Yuba,71.0,,,,,5586000.0
2022,834999.0,"Nursery Plants, Vegetable Bedding",998,Sum of Others,12.0,,,,,3705000.0
2022,834999.0,"Nursery Plants, Vegetable Bedding",999,State Total,525.0,,,,,118323600.0
2022,876130.0,"Flowers, Cacti, Succulents",59,Orange,20.0,,,,,3116000.0
2022,876130.0,"Flowers, Cacti, Succulents",73,San Diego,969.0,,,,,
2022,876130.0,"Flowers, Cacti, Succulents",998,Sum of Others,5.0,,,,,145000.0
2022,876130.0,"Flowers, Cacti, Succulents",999,State Total,994.0,,,,,3261000.0
2022,868999.0,"Flowers, Foliage, Cut, All",23,Humboldt,150.0,,,,,51101000.0
2022,868999.0,"Flowers, Foliage, Cut, All",53,Monterey,150.0,,,,,8318000.0
2022,868999.0,"Flowers, Foliage, Cut, All",57,Nevada,8.0,,,,,281000.0
2022,868999.0,"Flowers, Foliage, Cut, All",65,Riverside,4.0,,,,,102000.0
2022,868999.0,"Flowers, Foliage, Cut, All",73,San Diego,2570.0,,,,,48616000.0
2022,868999.0,"Flowers, Foliage, Cut, All",79,San Luis Obispo,83.0,,,,,19490000.0
2022,868999.0,"Flowers, Foliage, Cut, All",81,San Mateo,200.0,,,,,5364000.0
2022,868999.0,"Flowers, Foliage, Cut, All",83,Santa Barbara,696.0,,,,,35703000.0
2022,868999.0,"Flowers, Foliage, Cut, All",87,Santa Cruz,275.0,,,,,23758000.0
2022,868999.0,"Flowers, Foliage, Cut, All",97,Sonoma,,,,,,6974000.0
2022,868999.0,"Flowers, Foliage, Cut, All",111,Ventura,552.0,,,,,31439000.0
2022,868999.0,"Flowers, Foliage, Cut, All",998,Sum of Others,27.0,,,,,251000.0
2022,868999.0,"Flowers, Foliage, Cut, All",999,State Total,4715.0,,,,,231397000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",29,Kern,940.0,,,,,107950000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",73,San Diego,216.0,,,,,22352000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",77,San Joaquin,,,,,,14076000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",93,Siskiyou,,,,,,8180000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",95,Solano,130.0,,,,,4790000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",99,Stanislaus,1150.0,,,,,175035000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",101,Sutter,350.0,,,,,27892000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",107,Tulare,,,,,,36656000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",111,Ventura,256.0,,,,,27487000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",113,Yolo,324.0,,,,,16202000.0
2022,824999.0,"Nursery, Fruit/Vine/Nut, Non-Bearing",999,State Total,3366.0,,,,,440620000.0
2022,899999.0,"Nursery Products, Misc",71,San Bernardino,31.0,,,,,7076000.0
2022,899999.0,"Nursery Products, Misc",998,Sum of Others,15.0,,,,,3091000.0
2022,899999.0,"Nursery Products, Misc",999,State Total,46.0,,,,,10167000.0
2022,894999.0,"Nursery, Herbaceous Perennials",19,Fresno,,,,,,4397000.0
2022,894999.0,"Nursery, Herbaceous Perennials",29,Kern,,,,,,27000.0
2022,894999.0,"Nursery, Herbaceous Perennials",71,San Bernardino,9.0,,,,,507000.0
2022,894999.0,"Nursery, Herbaceous Perennials",85,Santa Clara,71.0,,,,,15816000.0
2022,894999.0,"Nursery, Herbaceous Perennials",111,Ventura,101.0,,,,,12643000.0
2022,894999.0,"Nursery, Herbaceous Perennials",998,Sum of Others,26.0,,,,,2912000.0
2022,894999.0,"Nursery, Herbaceous Perennials",999,State Total,207.0,,,,,36302000.0
2022,899999.0,"Nursery Products, Misc",1,Alameda,62.0,,,,,909000.0
2022,899999.0,"Nursery Products, Misc",5,Amador,,,,,,209000.0
2022,899999.0,"Nursery Products, Misc",7,Butte,275.0,,,,,18012000.0
2022,899999.0,"Nursery Products, Misc",9,Calaveras,,,,,,438000.0
2022,899999.0,"Nursery Products, Misc",13,Contra Costa,16.0,,,,,10472000.0
2022,899999.0,"Nursery Products, Misc",17,El Dorado,48.0,,,,,2426000.0
2022,899999.0,"Nursery Products, Misc",19,Fresno,,,,,,30890000.0
2022,899999.0,"Nursery Products, Misc",21,Glenn,,,,,,2453000.0
2022,899999.0,"Nursery Products, Misc",23,Humboldt,50.0,,,,,6509000.0
2022,899999.0,"Nursery Products, Misc",25,Imperial,,,,,,6233000.0
2022,899999.0,"Nursery Products, Misc",27,Inyo,221.0,,,,,4434000.0
2022,899999.0,"Nursery Products, Misc",33,Lake,16.0,,,,,624000.0
2022,899999.0,"Nursery Products, Misc",39,Madera,230.0,,,,,20330000.0
2022,899999.0,"Nursery Products, Misc",41,Marin,6.0,,,,,270000.0
2022,899999.0,"Nursery Products, Misc",43,Mariposa,,,,,,73600.0
2022,899999.0,"Nursery Products, Misc",45,Mendocino,19.0,,,,,1805000.0
2022,899999.0,"Nursery Products, Misc",49,Modoc,,,,,,168000.0
2022,899999.0,"Nursery Products, Misc",51,Mono,1.0,,,,,22100.0
2022,899999.0,"Nursery Products, Misc",53,Monterey,309.0,,,,,64411000.0
2022,899999.0,"Nursery Products, Misc",55,Napa,,,,,,121000.0
2022,899999.0,"Nursery Products, Misc",57,Nevada,8.0,,,,,321000.0
2022,899999.0,"Nursery Products, Misc",61,Placer,,,,,,9350000.0
2022,899999.0,"Nursery Products, Misc",65,Riverside,150.0,,,,,2330000.0
2022,899999.0,"Nursery Products, Misc",67,Sacramento,241.0,,,,,22802000.0
2022,899999.0,"Nursery Products, Misc",69,San Benito,85.0,,,,,4252000.0
2022,899999.0,"Nursery Products, Misc",71,San Bernardino,228.0,,,,,8254000.0
2022,899999.0,"Nursery Products, Misc",73,San Diego,1970.0,,,,,462457000.0
2022,899999.0,"Nursery Products, Misc",77,San Joaquin,,,,,,40934000.0
2022,899999.0,"Nursery Products, Misc",79,San Luis Obispo,76.0,,,,,36212000.0
2022,899999.0,"Nursery Products, Misc",81,San Mateo,77.0,,,,,12503000.0
2022,899999.0,"Nursery Products, Misc",83,Santa Barbara,221.0,,,,,95318000.0
2022,899999.0,"Nursery Products, Misc",85,Santa Clara,269.0,,,,,27078000.0
2022,899999.0,"Nursery Products, Misc",87,Santa Cruz,542.0,,,,,104204000.0
2022,899999.0,"Nursery Products, Misc",89,Shasta,,,,,,5200000.0
2022,899999.0,"Nursery Products, Misc",93,Siskiyou,,,,,,7000000.0
2022,899999.0,"Nursery Products, Misc",95,Solano,1210.0,,,,,38908000.0
2022,899999.0,"Nursery Products, Misc",97,Sonoma,,,,,,25830000.0
2022,899999.0,"Nursery Products, Misc",99,Stanislaus,292.0,,,,,25198000.0
2022,899999.0,"Nursery Products, Misc",103,Tehama,,,,,,14748000.0
2022,899999.0,"Nursery Products, Misc",107,Tulare,,,,,,8334000.0
2022,899999.0,"Nursery Products, Misc",109,Tuolumne,,,,,,102000.0
2022,899999.0,"Nursery Products, Misc",111,Ventura,834.0,,,,,46684000.0
2022,899999.0,"Nursery Products, Misc",113,Yolo,81.0,,,,,6967000.0
2022,899999.0,"Nursery Products, Misc",998,Sum of Others,1670.0,,,,,107109000.0
2022,899999.0,"Nursery Products, Misc",999,State Total,9207.0,,,,,1282904700.0
2022,899999.0,"Nursery Products, Misc",59,Orange,9.0,,,,,4683000.0
2022,899999.0,"Nursery Products, Misc",71,San Bernardino,40.0,,,,,3466000.0
2022,899999.0,"Nursery Products, Misc",999,State Total,49.0,,,,,8149000.0
2022,879999.0,"Flowers, Foliage Plants",71,San Bernardino,35.0,,,,,12906000.0
2022,879999.0,"Flowers, Foliage Plants",73,San Diego,870.0,,,,,310568000.0
2022,879999.0,"Flowers, Foliage Plants",77,San Joaquin,,,,,,18517000.0
2022,879999.0,"Flowers, Foliage Plants",81,San Mateo,45.0,,,,,30227000.0
2022,879999.0,"Flowers, Foliage Plants",111,Ventura,92.0,,,,,18001000.0
2022,879999.0,"Flowers, Foliage Plants",998,Sum of Others,11.0,,,,,5656000.0
2022,879999.0,"Flowers, Foliage Plants",999,State Total,1053.0,,,,,395875000.0
2022,863999.0,"Nursery, Flower Propagative Materials",29,Kern,,,,,,5885000.0
2022,863999.0,"Nursery, Flower Propagative Materials",111,Ventura,17.0,,,,,3846000.0
2022,863999.0,"Nursery, Flower Propagative Materials",999,State Total,17.0,,,,,9731000.0
2022,892999.0,"Nursery, Turf",29,Kern,235.0,,,,,5843000.0
2022,892999.0,"Nursery, Turf",65,Riverside,2300.0,,,,,34700000.0
2022,892999.0,"Nursery, Turf",998,Sum of Others,556.0,,,,,10605000.0
2022,892999.0,"Nursery, Turf",999,State Total,3091.0,,,,,51148000.0
2022,895999.0,"Nursery, Woody Ornamentals",1,Alameda,54.0,,,,,4859000.0
2022,895999.0,"Nursery, Woody Ornamentals",19,Fresno,,,,,,14926000.0
2022,895999.0,"Nursery, Woody Ornamentals",29,Kern,1010.0,,,,,21593000.0
2022,895999.0,"Nursery, Woody Ornamentals",59,Orange,391.0,,,,,33312000.0
2022,895999.0,"Nursery, Woody Ornamentals",65,Riverside,3980.0,,,,,281500000.0
2022,895999.0,"Nursery, Woody Ornamentals",73,San Diego,4660.0,,,,,375080000.0
2022,895999.0,"Nursery, Woody Ornamentals",77,San Joaquin,,,,,,57160000.0
2022,895999.0,"Nursery, Woody Ornamentals",79,San Luis Obispo,54.0,,,,,6967000.0
2022,895999.0,"Nursery, Woody Ornamentals",85,Santa Clara,375.0,,,,,45784000.0
2022,895999.0,"Nursery, Woody Ornamentals",97,Sonoma,,,,,,28652000.0
2022,895999.0,"Nursery, Woody Ornamentals",99,Stanislaus,542.0,,,,,42762000.0
2022,895999.0,"Nursery, Woody Ornamentals",107,Tulare,,,,,,69660000.0
2022,895999.0,"Nursery, Woody Ornamentals",111,Ventura,1690.0,,,,,72465000.0
2022,895999.0,"Nursery, Woody Ornamentals",998,Sum of Others,1100.0,,,,,94304000.0
2022,895999.0,"Nursery, Woody Ornamentals",999,State Total,13856.0,,,,,1149024000.0
2022,218899.0,"Fruits & Nuts, Unspecified",71,San Bernardino,85.0,2.45,208.0,4923.08,Tons,1024000.0
2022,218899.0,"Fruits & Nuts, Unspecified",998,Sum of Others,181.0,,,,,655000.0
2022,218899.0,"Fruits & Nuts, Unspecified",999,State Total,266.0,2.45,208.0,4923.08,Tons,1679000.0
2022,337999.0,Kale,53,Monterey,1390.0,7.09,9860.0,1279.31,Tons,12614000.0
2022,337999.0,Kale,65,Riverside,330.0,5.54,1830.0,1400.0,Tons,2562000.0
2022,337999.0,Kale,69,San Benito,920.0,7.1,6530.0,1200.31,Tons,7838000.0
2022,337999.0,Kale,111,Ventura,886.0,5.38,4770.0,1639.62,Tons,7821000.0
2022,337999.0,Kale,998,Sum of Others,3070.0,,,,,20922000.0
2022,337999.0,Kale,999,State Total,6596.0,6.52,22990.0,1341.23,Tons,51757000.0
2022,229999.0,Kiwifruit,7,Butte,499.0,3.91,1950.0,1541.03,Tons,3005000.0
2022,229999.0,Kiwifruit,107,Tulare,1880.0,2.74,5150.0,1320.0,Tons,6798000.0
2022,229999.0,Kiwifruit,115,Yuba,948.0,3.46,3280.0,3792.99,Tons,12441000.0
2022,229999.0,Kiwifruit,998,Sum of Others,1290.0,,,,,13022000.0
2022,229999.0,Kiwifruit,999,State Total,4617.0,3.12,10380.0,2142.97,Tons,35266000.0
2022,338999.0,Kohlrabi,998,Sum of Others,79.0,,,,,4083000.0
2022,338999.0,Kohlrabi,999,State Total,79.0,,,,,4083000.0
2022,207999.0,Kumquats,73,San Diego,50.0,3.86,193.0,3725.39,Tons,719000.0
2022,207999.0,Kumquats,998,Sum of Others,3.0,,,,,129000.0
2022,207999.0,Kumquats,999,State Total,53.0,3.86,193.0,3725.39,Tons,848000.0
2022,387999.0,Leeks,53,Monterey,396.0,12.07,4780.0,1560.04,Tons,7457000.0
2022,387999.0,Leeks,81,San Mateo,41.0,13.15,539.0,1185.53,Tons,639000.0
2022,387999.0,Leeks,998,Sum of Others,344.0,,,,,5142000.0
2022,387999.0,Leeks,999,State Total,781.0,12.17,5319.0,1522.09,Tons,13238000.0
2022,204999.0,"Lemons, All",19,Fresno,5340.0,14.85,79300.0,529.0,Tons,41950000.0
2022,204999.0,"Lemons, All",25,Imperial,4920.0,12.52,61600.0,628.94,Tons,38743000.0
2022,204999.0,"Lemons, All",29,Kern,5380.0,21.56,116000.0,1068.69,Tons,123968000.0
2022,204999.0,"Lemons, All",53,Monterey,2030.0,29.11,59100.0,689.68,Tons,40760000.0
2022,204999.0,"Lemons, All",65,Riverside,7800.0,9.2,71800.0,959.47,Tons,68890000.0
2022,204999.0,"Lemons, All",71,San Bernardino,770.0,9.51,7320.0,559.7,Tons,4097000.0
2022,204999.0,"Lemons, All",73,San Diego,2990.0,17.56,52500.0,1408.04,Tons,73922000.0
2022,204999.0,"Lemons, All",79,San Luis Obispo,2260.0,10.84,24500.0,602.16,Tons,14753000.0
2022,204999.0,"Lemons, All",83,Santa Barbara,1620.0,19.57,31700.0,413.15,Tons,13097000.0
2022,204999.0,"Lemons, All",107,Tulare,13300.0,17.97,239000.0,689.0,Tons,164671000.0
2022,204999.0,"Lemons, All",111,Ventura,20000.0,18.7,374000.0,552.33,Tons,206573000.0
2022,204999.0,"Lemons, All",998,Sum of Others,380.0,,,,,2029000.0
2022,204999.0,"Lemons, All",999,State Total,66790.0,16.82,1116820.0,708.64,Tons,793453000.0
2022,,"Lettuce, All",25,Imperial,32200.0,17.3,557000.0,729.36,Tons,406252000.0
2022,,"Lettuce, All",53,Monterey,103000.0,15.92,1640000.0,844.44,Tons,1384879000.0
2022,,"Lettuce, All",65,Riverside,3880.0,3.25,12600.0,2860.48,Tons,36042000.0
2022,,"Lettuce, All",69,San Benito,10200.0,6.41,65400.0,795.31,Tons,52013000.0
2022,,"Lettuce, All",71,San Bernardino,16.0,,,,,762000.0
2022,,"Lettuce, All",79,San Luis Obispo,4950.0,14.71,72800.0,781.8,Tons,56915000.0
2022,,"Lettuce, All",83,Santa Barbara,12000.0,16.5,198000.0,911.27,Tons,180432000.0
2022,,"Lettuce, All",85,Santa Clara,2020.0,11.04,22300.0,920.67,Tons,20531000.0
2022,,"Lettuce, All",87,Santa Cruz,3120.0,18.62,58100.0,444.61,Tons,25832000.0
2022,,"Lettuce, All",99,Stanislaus,190.0,,,,,4833000.0
2022,,"Lettuce, All",111,Ventura,1670.0,18.2,30400.0,820.89,Tons,24955000.0
2022,,"Lettuce, All",998,Sum of Others,8840.0,,,,,104366000.0
2022,,"Lettuce, All",999,State Total,182086.0,15.35,2656600.0,823.55,Tons,2297812000.0
2022,340999.0,"Lettuce, Head",19,Fresno,3140.0,22.17,69600.0,973.53,Tons,67758000.0
2022,340999.0,"Lettuce, Head",25,Imperial,15100.0,19.6,296000.0,731.54,Tons,216536000.0
2022,340999.0,"Lettuce, Head",53,Monterey,41500.0,21.42,889000.0,615.06,Tons,546786000.0
2022,340999.0,"Lettuce, Head",65,Riverside,2980.0,,,,,28608000.0
2022,340999.0,"Lettuce, Head",69,San Benito,1060.0,14.43,15300.0,335.36,Tons,5131000.0
2022,340999.0,"Lettuce, Head",79,San Luis Obispo,3660.0,15.93,58300.0,658.92,Tons,38415000.0
2022,340999.0,"Lettuce, Head",83,Santa Barbara,7110.0,17.44,124000.0,763.24,Tons,94642000.0
2022,340999.0,"Lettuce, Head",87,Santa Cruz,1430.0,22.03,31500.0,427.68,Tons,13472000.0
2022,340999.0,"Lettuce, Head",998,Sum of Others,240.0,,,,,1395000.0
2022,340999.0,"Lettuce, Head",999,State Total,76220.0,20.32,1483700.0,662.36,Tons,1012743000.0
2022,342999.0,"Lettuce, Leaf",25,Imperial,9540.0,13.31,127000.0,1111.1,Tons,141110000.0
2022,342999.0,"Lettuce, Leaf",53,Monterey,8650.0,15.61,135000.0,1044.73,Tons,141038000.0
2022,342999.0,"Lettuce, Leaf",79,San Luis Obispo,1300.0,11.15,14500.0,1275.86,Tons,18500000.0
2022,342999.0,"Lettuce, Leaf",83,Santa Barbara,4920.0,15.08,74200.0,1156.2,Tons,85790000.0
2022,342999.0,"Lettuce, Leaf",87,Santa Cruz,1690.0,15.74,26600.0,464.66,Tons,12360000.0
2022,342999.0,"Lettuce, Leaf",111,Ventura,383.0,25.77,9870.0,1458.66,Tons,14397000.0
2022,342999.0,"Lettuce, Leaf",998,Sum of Others,5110.0,,,,,33685000.0
2022,342999.0,"Lettuce, Leaf",999,State Total,31593.0,14.62,387170.0,1067.22,Tons,446880000.0
2022,339999.0,"Lettuce, Unspecified",69,San Benito,5640.0,,,,,22450000.0
2022,339999.0,"Lettuce, Unspecified",71,San Bernardino,16.0,,,,,762000.0
2022,339999.0,"Lettuce, Unspecified",85,Santa Clara,2020.0,11.04,22300.0,920.67,,20531000.0
2022,339999.0,"Lettuce, Unspecified",99,Stanislaus,,,,,,2198000.0
2022,339999.0,"Lettuce, Unspecified",998,Sum of Others,40.0,,,,,125000.0
2022,339999.0,"Lettuce, Unspecified",999,State Total,7716.0,11.04,22300.0,920.67,,46066000.0
2022,341999.0,"Lettuce, Romaine",25,Imperial,7490.0,17.89,134000.0,362.73,Tons,48606000.0
2022,341999.0,"Lettuce, Romaine",53,Monterey,53000.0,11.6,615000.0,1133.42,Tons,697055000.0
2022,341999.0,"Lettuce, Romaine",65,Riverside,900.0,14.0,12600.0,590.0,Tons,7434000.0
2022,341999.0,"Lettuce, Romaine",69,San Benito,3530.0,14.22,50200.0,486.69,Tons,24432000.0
2022,341999.0,"Lettuce, Romaine",111,Ventura,1290.0,15.89,20500.0,515.02,Tons,10558000.0
2022,341999.0,"Lettuce, Romaine",998,Sum of Others,497.0,,,,,4037000.0
2022,341999.0,"Lettuce, Romaine",999,State Total,66707.0,12.57,832300.0,946.88,Tons,792122000.0
2022,205999.0,"Limes, All",73,San Diego,192.0,3.79,728.0,1916.21,Tons,1395000.0
2022,205999.0,"Limes, All",998,Sum of Others,60.0,,,,,964000.0
2022,205999.0,"Limes, All",999,State Total,252.0,3.79,728.0,1916.21,Tons,2359000.0
2022,478999.0,"Livestock Products, Misc.",5,Amador,,,,,,52100.0
2022,478999.0,"Livestock Products, Misc.",9,Calaveras,,,,,,10700.0
2022,478999.0,"Livestock Products, Misc.",35,Lassen,,,,,,129000.0
2022,478999.0,"Livestock Products, Misc.",43,Mariposa,,,,,,21700.0
2022,478999.0,"Livestock Products, Misc.",45,Mendocino,,,,,,1368000.0
2022,478999.0,"Livestock Products, Misc.",53,Monterey,,,,,,28025000.0
2022,478999.0,"Livestock Products, Misc.",55,Napa,,,,,,576000.0
2022,478999.0,"Livestock Products, Misc.",61,Placer,,,,,,1550000.0
