County,Crop,Year,AW (acre-ft/acre),Total Land (Irrigated Crop Area in acres),AW,,,,,,,,,,,,,,,,,,
Nevada,Tomato Fresh,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Nevada,Cucurbits,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Nevada,Onions & Garlic,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Nevada,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Nevada,Truck Crops,2006,1.95,71,138.7920983,,,,,,,,,,,,,,,,,,
Nevada, Almonds & Pistachios,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Nevada, Other Deciduous,2006,3.78,153,577.9743673,,,,,,,,,,,,,,,,,,
Nevada, Citrus & Subtropical,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Nevada,Vineyard,2006,1.53,419,640.7798866,,,,,,,,,,,,,,,,,,
Orange,Grain,2006,1.07,40,42.7558194,,,,,,,,,,,,,,,,,,
Orange,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Orange,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Orange,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Orange,Corn,2006,1.67,60,99.92307692,,,,,,,,,,,,,,,,,,
Orange,Dry Beans,2006,1.09,1000,1086.09375,,,,,,,,,,,,,,,,,,
Orange,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Orange,Other Field,2006,1.17,80,93.93146051,,,,,,,,,,,,,,,,,,
Orange,Alfalfa,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Orange,Pasture,2006,3.67,350,1286.169231,,,,,,,,,,,,,,,,,,
Orange,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Orange,Tomato Fresh,2006,1.61,40,64.28571429,,,,,,,,,,,,,,,,,,
Orange,Cucurbits,2006,0.69,200,137.4092308,,,,,,,,,,,,,,,,,,
Orange,Onions & Garlic,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Orange,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Orange,Truck Crops,2006,1.09,3450,3754.498921,,,,,,,,,,,,,,,,,,
Orange, Almonds & Pistachios,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Orange, Other Deciduous,2006,2.53,50,126.28,,,,,,,,,,,,,,,,,,
Orange, Citrus & Subtropical,2006,3.65,1900,6935.92479,,,,,,,,,,,,,,,,,,
Orange,Vineyard,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Grain,2006,0.22,1437,322.5753349,,,,,,,,,,,,,,,,,,
Placer,Rice,2006,6.11,9500,58090.80357,,,,,,,,,,,,,,,,,,
Placer,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Corn,2006,3.43,562,1926.432609,,,,,,,,,,,,,,,,,,
Placer,Dry Beans,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Other Field,2006,2.97,756,2242.874118,,,,,,,,,,,,,,,,,,
Placer,Alfalfa,2006,4.84,76,368.0747059,,,,,,,,,,,,,,,,,,
Placer,Pasture,2006,5.04,17999,90640.43914,,,,,,,,,,,,,,,,,,
Placer,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Tomato Fresh,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Cucurbits,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Onions & Garlic,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer,Truck Crops,2006,2.75,440,1208.734328,,,,,,,,,,,,,,,,,,
Placer, Almonds & Pistachios,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Placer, Other Deciduous,2006,4.14,2327,9636.042206,,,,,,,,,,,,,,,,,,
Placer, Citrus & Subtropical,2006,3.02,150,452.3022141,,,,,,,,,,,,,,,,,,
Placer,Vineyard,2006,1.60,189,301.9516665,,,,,,,,,,,,,,,,,,
Plumas,Grain,2006,1.48,1140,1683.518543,,,,,,,,,,,,,,,,,,
Plumas,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Corn,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Dry Beans,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Other Field,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Alfalfa,2006,2.80,6680,18684.8792,,,,,,,,,,,,,,,,,,
Plumas,Pasture,2006,3.02,23717,71672.39249,,,,,,,,,,,,,,,,,,
Plumas,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Tomato Fresh,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Cucurbits,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Onions & Garlic,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Truck Crops,2006,1.46,14,20.48892699,,,,,,,,,,,,,,,,,,
Plumas, Almonds & Pistachios,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas, Other Deciduous,2006,2.72,10,27.17468933,,,,,,,,,,,,,,,,,,
Plumas, Citrus & Subtropical,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Plumas,Vineyard,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Riverside,Grain,2006,1.95,7860,15304.99313,,,,,,,,,,,,,,,,,,
Riverside,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Riverside,Cotton,2006,5.26,12600,66262.21875,,,,,,,,,,,,,,,,,,
Riverside,Sugar Beets,2006,5.08,140,711.6454545,,,,,,,,,,,,,,,,,,
Riverside,Corn,2006,2.77,3080,8539.567077,,,,,,,,,,,,,,,,,,
Riverside,Dry Beans,2006,2.20,140,308.5106156,,,,,,,,,,,,,,,,,,
Riverside,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Riverside,Other Field,2006,2.67,3020,8048.843143,,,,,,,,,,,,,,,,,,
Riverside,Alfalfa,2006,7.21,56600,408039.9611,,,,,,,,,,,,,,,,,,
Riverside,Pasture,2006,6.12,14520,88858.52735,,,,,,,,,,,,,,,,,,
Riverside,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Riverside,Tomato Fresh,2006,2.83,230,651.2,,,,,,,,,,,,,,,,,,
Riverside,Cucurbits,2006,3.05,4340,13241.30759,,,,,,,,,,,,,,,,,,
Riverside,Onions & Garlic,2006,3.10,420,1303.00514,,,,,,,,,,,,,,,,,,
Riverside,Potatoes,2006,2.80,2300,6447.140981,,,,,,,,,,,,,,,,,,
Riverside,Truck Crops,2006,3.16,26740,84386.00435,,,,,,,,,,,,,,,,,,
Riverside, Almonds & Pistachios,2006,3.56,10,35.61029009,,,,,,,,,,,,,,,,,,
Riverside, Other Deciduous,2006,4.25,410,1744.418929,,,,,,,,,,,,,,,,,,
Riverside, Citrus & Subtropical,2006,4.82,39480,190205.342,,,,,,,,,,,,,,,,,,
Riverside,Vineyard,2006,2.18,16520,35969.46654,,,,,,,,,,,,,,,,,,
Sacramento ,Grain,2006,0.43,12012,5217.423076,,,,,,,,,,,,,,,,,,
Sacramento ,Rice,2006,5.66,3801,21498.5775,,,,,,,,,,,,,,,,,,
Sacramento ,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Sacramento ,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Sacramento ,Corn,2006,3.07,28261,86741.76092,,,,,,,,,,,,,,,,,,
Sacramento ,Dry Beans,2006,2.71,58,157.3332059,,,,,,,,,,,,,,,,,,
Sacramento ,Safflower,2006,0.93,7712,7179.915872,,,,,,,,,,,,,,,,,,
Sacramento ,Other Field,2006,2.84,2650,7515.380022,,,,,,,,,,,,,,,,,,
Sacramento ,Alfalfa,2006,4.93,13958,68807.70337,,,,,,,,,,,,,,,,,,
Sacramento ,Pasture,2006,5.47,23413,128132.664,,,,,,,,,,,,,,,,,,
Sacramento ,Tomato Processing,2006,3.16,5145,16238.56812,,,,,,,,,,,,,,,,,,
Sacramento ,Tomato Fresh,2006,2.92,320,934.3283856,,,,,,,,,,,,,,,,,,
Sacramento ,Cucurbits,2006,1.86,1029,1909.337166,,,,,,,,,,,,,,,,,,
Sacramento ,Onions & Garlic,2006,3.53,86,303.8720705,,,,,,,,,,,,,,,,,,
Sacramento ,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Sacramento ,Truck Crops,2006,2.35,3346,7875.384948,,,,,,,,,,,,,,,,,,
Sacramento , Almonds & Pistachios,2006,4.28,174,744.1570588,,,,,,,,,,,,,,,,,,
Sacramento , Other Deciduous,2006,4.03,9082,36638.13771,,,,,,,,,,,,,,,,,,
Sacramento , Citrus & Subtropical,2006,3.16,150,473.8129306,,,,,,,,,,,,,,,,,,
Sacramento ,Vineyard,2006,1.58,25576,40297.74604,,,,,,,,,,,,,,,,,,
San Benito,Grain,2006,0.21,100,20.6931023,,,,,,,,,,,,,,,,,,
San Benito,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Benito,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Benito,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Benito,Corn,2006,2.05,300,615.3207199,,,,,,,,,,,,,,,,,,
San Benito,Dry Beans,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Benito,Safflower,2006,1.60,100,160.17,,,,,,,,,,,,,,,,,,
San Benito,Other Field,2006,1.98,2100,4167.386554,,,,,,,,,,,,,,,,,,
San Benito,Alfalfa,2006,2.50,200,500.6437474,,,,,,,,,,,,,,,,,,
San Benito,Pasture,2006,2.88,800,2306.903952,,,,,,,,,,,,,,,,,,
San Benito,Tomato Processing,2006,1.63,500,814.4494801,,,,,,,,,,,,,,,,,,
San Benito,Tomato Fresh,2006,1.46,700,1022.364358,,,,,,,,,,,,,,,,,,
San Benito,Cucurbits,2006,0.42,600,249.3998153,,,,,,,,,,,,,,,,,,
San Benito,Onions & Garlic,2006,1.00,2000,1995,,,,,,,,,,,,,,,,,,
San Benito,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Benito,Truck Crops,2006,1.40,21900,30626.25714,,,,,,,,,,,,,,,,,,
San Benito, Almonds & Pistachios,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Benito, Other Deciduous,2006,2.63,4000,10533.46235,,,,,,,,,,,,,,,,,,
San Benito, Citrus & Subtropical,2006,1.88,200,376.425,,,,,,,,,,,,,,,,,,
San Benito,Vineyard,2006,1.52,3700,5639.009752,,,,,,,,,,,,,,,,,,
San Bernandino ,Grain,2006,2.01,1360,2731.529046,,,,,,,,,,,,,,,,,,
San Bernandino ,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Bernandino ,Cotton,2006,5.39,780,4204.2,,,,,,,,,,,,,,,,,,
San Bernandino ,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Bernandino ,Corn,2006,2.44,140,341.2178262,,,,,,,,,,,,,,,,,,
San Bernandino ,Dry Beans,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Bernandino ,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Bernandino ,Other Field,2006,2.58,1200,3097.234478,,,,,,,,,,,,,,,,,,
San Bernandino ,Alfalfa,2006,7.83,14770,115651.6209,,,,,,,,,,,,,,,,,,
San Bernandino ,Pasture,2006,6.14,4700,28868.22216,,,,,,,,,,,,,,,,,,
San Bernandino ,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Bernandino ,Tomato Fresh,2006,2.65,20,52.95142857,,,,,,,,,,,,,,,,,,
San Bernandino ,Cucurbits,2006,1.72,160,274.5334225,,,,,,,,,,,,,,,,,,
San Bernandino ,Onions & Garlic,2006,1.82,120,218.1257143,,,,,,,,,,,,,,,,,,
San Bernandino ,Potatoes,2006,2.50,30,75.03428571,,,,,,,,,,,,,,,,,,
San Bernandino ,Truck Crops,2006,2.40,2930,7019.062344,,,,,,,,,,,,,,,,,,
San Bernandino , Almonds & Pistachios,2006,5.36,470,2520.284856,,,,,,,,,,,,,,,,,,
San Bernandino , Other Deciduous,2006,4.62,690,3184.669643,,,,,,,,,,,,,,,,,,
San Bernandino , Citrus & Subtropical,2006,4.57,4050,18515.8822,,,,,,,,,,,,,,,,,,
San Bernandino ,Vineyard,2006,1.89,1860,3507.514581,,,,,,,,,,,,,,,,,,
San Diego ,Grain,2006,1.70,120,203.925,,,,,,,,,,,,,,,,,,
San Diego ,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Diego ,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Diego ,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Diego ,Corn,2006,2.32,260,602.5760918,,,,,,,,,,,,,,,,,,
San Diego ,Dry Beans,2006,1.73,200,345.8769231,,,,,,,,,,,,,,,,,,
San Diego ,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Diego ,Other Field,2006,2.52,180,454.4952941,,,,,,,,,,,,,,,,,,
San Diego ,Alfalfa,2006,5.95,60,357.2625,,,,,,,,,,,,,,,,,,
San Diego ,Pasture,2006,5.35,2420,12957.75556,,,,,,,,,,,,,,,,,,
San Diego ,Tomato Processing,2006,2.50,120,299.8338462,,,,,,,,,,,,,,,,,,
San Diego ,Tomato Fresh,2006,2.61,2300,5999.617647,,,,,,,,,,,,,,,,,,
San Diego ,Cucurbits,2006,1.56,520,808.8971429,,,,,,,,,,,,,,,,,,
San Diego ,Onions & Garlic,2006,2.06,40,82.41230769,,,,,,,,,,,,,,,,,,
San Diego ,Potatoes,2006,2.66,500,1330.47619,,,,,,,,,,,,,,,,,,
San Diego ,Truck Crops,2006,2.49,9080,22599.14901,,,,,,,,,,,,,,,,,,
San Diego , Almonds & Pistachios,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Diego , Other Deciduous,2006,3.62,1300,4703.716216,,,,,,,,,,,,,,,,,,
San Diego , Citrus & Subtropical,2006,4.24,48580,205747.1965,,,,,,,,,,,,,,,,,,
San Diego ,Vineyard,2006,1.50,340,510.9549253,,,,,,,,,,,,,,,,,,
San Joaquin,Grain,2006,0.56,35014,19582.49234,,,,,,,,,,,,,,,,,,
San Joaquin,Rice,2006,5.45,5109,27854.55518,,,,,,,,,,,,,,,,,,
San Joaquin,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Joaquin,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Joaquin,Corn,2006,2.44,83701,203855.9404,,,,,,,,,,,,,,,,,,
San Joaquin,Dry Beans,2006,2.15,11605,24902.21168,,,,,,,,,,,,,,,,,,
San Joaquin,Safflower,2006,1.18,10435,12263.10801,,,,,,,,,,,,,,,,,,
San Joaquin,Other Field,2006,2.90,2479,7182.210231,,,,,,,,,,,,,,,,,,
San Joaquin,Alfalfa,2006,4.98,68163,339777.3096,,,,,,,,,,,,,,,,,,
San Joaquin,Pasture,2006,5.20,20927,108858.1366,,,,,,,,,,,,,,,,,,
San Joaquin,Tomato Processing,2006,2.62,50648,132737.7184,,,,,,,,,,,,,,,,,,
San Joaquin,Tomato Fresh,2006,1.94,11734,22740.22241,,,,,,,,,,,,,,,,,,
San Joaquin,Cucurbits,2006,1.63,6921,11295.85457,,,,,,,,,,,,,,,,,,
San Joaquin,Onions & Garlic,2006,1.87,994,1856.488452,,,,,,,,,,,,,,,,,,
San Joaquin,Potatoes,2006,2.62,2451,6427.14338,,,,,,,,,,,,,,,,,,
San Joaquin,Truck Crops,2006,3.22,16458,52953.52617,,,,,,,,,,,,,,,,,,
San Joaquin, Almonds & Pistachios,2006,3.55,42325,150336.4587,,,,,,,,,,,,,,,,,,
San Joaquin, Other Deciduous,2006,3.60,70532,253697.7642,,,,,,,,,,,,,,,,,,
San Joaquin, Citrus & Subtropical,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Joaquin,Vineyard,2006,1.07,97385,104139.2908,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Grain,2006,0.81,1760,1427.702216,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Corn,2006,1.35,80,107.6556066,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Dry Beans,2006,1.24,270,333.7144121,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Other Field,2006,1.46,200,291.5896831,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Alfalfa,2006,4.72,3180,15006.65628,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Pasture,2006,3.13,2600,8144.91577,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Tomato Fresh,2006,1.77,60,105.9760316,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Cucurbits,2006,0.39,560,218.8280481,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Onions & Garlic,2006,1.92,40,76.85142857,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Potatoes,2006,4.47,260,1162.16,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Truck Crops,2006,1.53,39680,60715.59839,,,,,,,,,,,,,,,,,,
San Luis Obispo , Almonds & Pistachios,2006,3.61,190,686.7793822,,,,,,,,,,,,,,,,,,
San Luis Obispo , Other Deciduous,2006,3.72,2450,9121.247091,,,,,,,,,,,,,,,,,,
San Luis Obispo , Citrus & Subtropical,2006,3.43,5220,17928.16782,,,,,,,,,,,,,,,,,,
San Luis Obispo ,Vineyard,2006,0.71,32400,23076.92868,,,,,,,,,,,,,,,,,,
San Mateo ,Grain,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Corn,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Dry Beans,2006,0.75,65,48.82240274,,,,,,,,,,,,,,,,,,
San Mateo ,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Other Field,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Alfalfa,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Pasture,2006,1.88,300,562.9583899,,,,,,,,,,,,,,,,,,
San Mateo ,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Tomato Fresh,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Cucurbits,2006,0.43,262,113.3621556,,,,,,,,,,,,,,,,,,
San Mateo ,Onions & Garlic,2006,1.57,171,269.1016123,,,,,,,,,,,,,,,,,,
San Mateo ,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo ,Truck Crops,2006,0.46,3045,1401.692286,,,,,,,,,,,,,,,,,,
San Mateo , Almonds & Pistachios,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
San Mateo , Other Deciduous,2006,1.26,49,61.62345679,,,,,,,,,,,,,,,,,,
San Mateo , Citrus & Subtropical,2006,1.26,8,10.0908642,,,,,,,,,,,,,,,,,,
San Mateo ,Vineyard,2006,0.63,89,56.25785928,,,,,,,,,,,,,,,,,,
Santa Barbara,Grain,2006,1.29,2910,3750.370645,,,,,,,,,,,,,,,,,,
Santa Barbara,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Barbara,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Barbara,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Barbara,Corn,2006,1.12,990,1105.58957,,,,,,,,,,,,,,,,,,
Santa Barbara,Dry Beans,2006,0.64,2260,1438.48635,,,,,,,,,,,,,,,,,,
Santa Barbara,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Barbara,Other Field,2006,2.52,580,1461.067169,,,,,,,,,,,,,,,,,,
Santa Barbara,Alfalfa,2006,5.47,2170,11872.76105,,,,,,,,,,,,,,,,,,
Santa Barbara,Pasture,2006,2.97,4480,13307.75151,,,,,,,,,,,,,,,,,,
Santa Barbara,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Barbara,Tomato Fresh,2006,1.58,610,962.8202199,,,,,,,,,,,,,,,,,,
Santa Barbara,Cucurbits,2006,0.45,1900,848.4979388,,,,,,,,,,,,,,,,,,
Santa Barbara,Onions & Garlic,2006,3.42,180,615.2294118,,,,,,,,,,,,,,,,,,
Santa Barbara,Potatoes,2006,2.48,60,148.6153846,,,,,,,,,,,,,,,,,,
Santa Barbara,Truck Crops,2006,0.73,83580,61134.76912,,,,,,,,,,,,,,,,,,
Santa Barbara, Almonds & Pistachios,2006,4.90,600,2940.771429,,,,,,,,,,,,,,,,,,
Santa Barbara, Other Deciduous,2006,2.69,1380,3707.000476,,,,,,,,,,,,,,,,,,
Santa Barbara, Citrus & Subtropical,2006,3.31,8360,27645.15334,,,,,,,,,,,,,,,,,,
Santa Barbara,Vineyard,2006,0.95,20810,19667.80975,,,,,,,,,,,,,,,,,,
Santa Clara ,Grain,2006,0.13,240,30.74501058,,,,,,,,,,,,,,,,,,
Santa Clara ,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Corn,2006,1.46,1357,1985.73025,,,,,,,,,,,,,,,,,,
Santa Clara ,Dry Beans,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Other Field,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Alfalfa,2006,2.57,564,1447.359548,,,,,,,,,,,,,,,,,,
Santa Clara ,Pasture,2006,2.86,571,1634.457154,,,,,,,,,,,,,,,,,,
Santa Clara ,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Tomato Fresh,2006,1.45,572,832.0400497,,,,,,,,,,,,,,,,,,
Santa Clara ,Cucurbits,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Onions & Garlic,2006,1.06,563,598.3110287,,,,,,,,,,,,,,,,,,
Santa Clara ,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Truck Crops,2006,2.56,13238,33931.70805,,,,,,,,,,,,,,,,,,
Santa Clara , Almonds & Pistachios,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara , Other Deciduous,2006,2.25,1717,3870.583854,,,,,,,,,,,,,,,,,,
Santa Clara , Citrus & Subtropical,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Clara ,Vineyard,2006,0.81,1749,1416.293602,,,,,,,,,,,,,,,,,,
Santa Cruz,Grain,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Rice,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Corn,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Dry Beans,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Other Field,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Alfalfa,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Pasture,2006,2.01,700,1403.9625,,,,,,,,,,,,,,,,,,
Santa Cruz,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Tomato Fresh,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Cucurbits,2006,0.11,900,95.73333333,,,,,,,,,,,,,,,,,,
Santa Cruz,Onions & Garlic,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Truck Crops,2006,0.51,14500,7465.791364,,,,,,,,,,,,,,,,,,
Santa Cruz, Almonds & Pistachios,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz, Other Deciduous,2006,1.18,2900,3419.844444,,,,,,,,,,,,,,,,,,
Santa Cruz, Citrus & Subtropical,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Santa Cruz,Vineyard,2006,1.05,600,632.7289695,,,,,,,,,,,,,,,,,,
Shasta,Grain,2006,1.11,3401,3775.686356,,,,,,,,,,,,,,,,,,
Shasta,Rice,2006,4.84,5234,25327.80182,,,,,,,,,,,,,,,,,,
Shasta,Cotton,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Sugar Beets,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Corn,2006,2.37,21,49.84033407,,,,,,,,,,,,,,,,,,
Shasta,Dry Beans,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Safflower,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Other Field,2006,1.85,8,14.77720809,,,,,,,,,,,,,,,,,,
Shasta,Alfalfa,2006,2.84,3954,11209.94602,,,,,,,,,,,,,,,,,,
Shasta,Pasture,2006,3.56,34063,121254.4103,,,,,,,,,,,,,,,,,,
Shasta,Tomato Processing,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Tomato Fresh,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Cucurbits,2006,1.47,83,122.0832353,,,,,,,,,,,,,,,,,,
Shasta,Onions & Garlic,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Potatoes,2006,0.00,0,0,,,,,,,,,,,,,,,,,,
Shasta,Truck Crops,2006,2.10,2281,4788.889888,,,,,,,,,,,,,,,,,,
Shasta, Almonds & Pistachios,2006,3.16,40,126.510531,,,,,,,,,,,,,,,,,,
Shasta, Other Deciduous,2006,2.99,1513,4524.005342,,,,,,,,,,,,,,,,,,
Shasta, Citrus & Subtropical,2006,2.05,750,1534.123529,,,,,,,,,,,,,,,,,,
Shasta,Vineyard,2006,2.26,157,354.2974944,,,,,,,,,,,,,,,,,,
Sierra ,Grain,2006,2.93,91,266.56175,,,,,,,,,,,,,,,,,,
